"game_id","name","max_players","playtime","min_age","min_players","age_of_game","users_rated","rating","CardGame","Wargame","Fantasy","Fighting","Economic","Science.Fiction","Dice","Party.Game","AbstractStrategy","Childrens.Game","WorldWarII","Bluffing","Humor","Animals","Adventure","Medieval","Action.Dexterity","Deduction","Movies.TV.Radiotheme","Miniatures"
1404,"Strand-Cup",8,45,10,4,22,187,6.14626,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1405,"Adventurer",6,90,12,2,42,72,6.06944,"No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1407,"Alcatraz",4,30,10,2,23,227,5.47269,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
1408,"Gammarauders",6,120,12,2,35,377,5.77956,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1410,"Trouble",4,45,4,2,57,2168,3.70991,"No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No"
1411,"Fugger, Welser, Medici",6,360,12,2,28,61,6.3082,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
1412,"Trendy",5,20,8,2,22,479,6.18502,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1413,"Attack Sub",2,30,12,2,31,423,6.5187,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1414,"Decathlon",8,120,10,1,50,113,5.27398,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
1416,"Meridian",4,30,10,2,21,369,6.04254,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
1417,"Alibi",10,45,10,3,29,610,5.4277,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
1419,"Pylos",2,10,8,2,28,1137,6.29662,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
1420,"Monopoly Express",4,20,8,2,31,740,5.69524,"No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
1421,"Lost Worlds",2,10,10,2,39,417,6.48276,"No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
1422,"Wadjet",4,90,10,2,26,206,3.86743,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
1423,"Storm over Arnhem",2,300,12,2,41,757,7.16655,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
1425,"Raid on St. Nazaire",1,180,12,1,35,659,7.07834,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
1426,"Lord of the Rings: The Search",2,30,10,2,21,952,5.04903,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
1428,"Image",6,30,9,2,51,164,4.8128,"Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
1430,"Caesar at Alesia",4,360,12,2,46,523,7.09421,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1431,"War at Sea (second edition)",2,120,12,2,46,866,6.41467,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
1433,"Der grosse Gallier",6,60,10,2,21,60,5.45583,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
1434,"Dealer's Choice",5,45,8,3,50,240,5.82396,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1435,"4000 A.D.",4,90,10,2,50,345,5.36203,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1436,"Billionaire",4,60,9,2,49,249,5.18775,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1437,"Trust Me",4,45,8,2,41,105,4.99286,"No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
1439,"Penguin Pile-Up",6,20,5,1,26,353,5.18541,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","Yes","No","No","No"
1442,"Victory in the Pacific",2,300,12,2,45,1042,7.16876,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
1443,"Alpha Blitz",6,30,10,2,24,77,5.07143,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1444,"SPQR",2,240,13,2,30,423,7.36664,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1445,"Canasta Caliente",6,60,7,2,22,680,6.3383,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1446,"Cheater",4,45,7,2,27,174,4.04167,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1447,"1841",8,300,14,2,28,180,7.74272,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1448,"Freight Train",5,90,10,2,29,494,6.40324,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1449,"Kings Cribbage",4,30,12,2,25,196,6.49643,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
1450,"Jagd der Vampire",6,45,10,2,31,110,5.34091,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
1452,"Mhing",6,60,10,2,40,565,6.6457,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1459,"Sharp Shooters",6,10,10,2,28,1032,6.43257,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
1460,"Earthquake",4,30,8,2,24,195,5.74685,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1463,"Girl Genius: The Works",4,30,10,2,21,667,6.04399,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1464,"Duo",6,20,7,2,36,96,5.24427,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1465,"Wizard",6,45,10,3,38,5383,6.8876,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1467,"Abduction",4,20,10,2,24,253,5.28024,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
1468,"Anybody's Guess",12,45,16,2,32,97,5.78148,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
1470,"Venezia",4,60,10,2,21,200,5.848,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1471,"Gangsters",5,120,12,2,30,285,6.24807,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1472,"Five Crowns",7,30,8,2,26,1451,5.83739,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1473,"Barbarians",2,240,12,1,28,74,5.35541,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1474,"Ohio",5,30,12,2,24,95,5.86116,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1475,"Careers",6,60,8,2,67,1853,5.76275,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1477,"Days of Decision II",7,300,14,2,28,104,6.20433,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1480,"Imperator",5,180,12,1,32,86,5.30581,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1482,"Ubi",4,60,12,2,36,282,5.30401,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1484,"Clue: The Great Museum Caper",4,30,10,2,31,1223,6.71156,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No"
1488,"Trailer Park Gods",6,30,0,3,24,53,4.67358,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1489,"Deadwood Studios USA",8,60,12,2,23,780,5.8974,"No","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","Yes","No"
1491,"Outpost",9,150,12,2,31,1043,6.8304,"No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1493,"1853",6,180,12,3,33,384,6.99245,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1496,"Imperium Romanum II",6,240,16,1,37,499,6.56713,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1497,"Dino Hunt",4,60,8,2,26,313,5.25048,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1498,"Paydirt",2,90,11,1,52,377,6.86738,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
1499,"World in Flames",7,6000,12,2,37,1162,7.50574,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
1501,"Masterpiece",6,60,8,3,52,1306,5.54284,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
1502,"Hotel Tycoon",4,60,8,2,48,2172,5.40042,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1503,"Mid-East Peace",6,120,12,2,32,107,5.04673,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No"
1504,"Bakschisch",4,60,9,2,27,107,5.71122,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
1506,"Conquistador",4,360,12,1,46,526,6.42344,"No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1508,"Broadside",2,45,10,2,60,341,6.07683,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
1509,"Dogfight",4,45,10,2,60,364,6.26277,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1510,"Class Struggle",6,90,12,2,44,162,4.83109,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1511,"Outdoor Survival",4,30,10,1,50,848,4.60933,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
1512,"Hexagony",6,60,10,2,45,133,5.82075,"No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
1513,"The Republic of Rome",6,300,14,1,32,3365,7.54994,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1514,"Yali",2,20,8,2,26,144,5.28337,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
1515,"Upwords",4,90,8,2,41,2212,5.67674,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1516,"USAC Auto Racing",33,120,10,2,43,176,5.82279,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1517,"Ani-Mayhem",4,45,10,1,26,96,5.08229,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1518,"Executive Decision",6,90,12,2,51,362,6.03633,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1519,"Kult",99,45,14,2,27,186,6.70274,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1520,"Monad",4,60,10,2,53,365,6.33359,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1522,"Get Out",8,120,10,2,24,235,5.52489,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1524,"Fight City",2,30,10,2,23,178,5.47854,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1525,"Dixie: Bull Run",2,60,12,2,28,335,6.24761,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
1527,"Bitin' Off Hedz",8,60,10,2,26,454,4.59156,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1530,"Dark Age: Feudal Lords",2,30,12,2,26,92,6.14576,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1531,"Ritter ohne Furcht und Tadel",10,45,10,2,24,64,4.29688,"No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
1533,"Ghost Chase",5,60,8,2,21,378,6.21442,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No"
1534,"Jump!",5,45,10,2,24,79,5.22785,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1535,"Formula-1",6,120,10,2,60,477,6.66385,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1536,"Lord of the Fries",8,45,12,3,24,1473,5.96773,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1537,"C&O/B&O",2,360,10,1,53,59,5.36695,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1540,"BattleTech",20,90,12,2,37,2847,6.95716,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
1542,"Calamity!",6,60,10,2,39,53,5.20943,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1543,"Dragon Quest",6,60,10,2,30,192,6.19115,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes"
1544,"Beyond Balderdash",6,45,10,2,29,2348,6.77716,"No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
1545,"Flowerpower",2,30,8,1,21,654,6.61647,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
1547,"Janus",4,45,10,2,47,65,6.27308,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
1549,"Password",4,30,10,3,60,794,6.11235,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No"
1551,"Sub Search",2,45,10,2,49,258,5.6936,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No"
1552,"Illuminati: New World Order",8,120,12,2,28,1164,6.36325,"Yes","No","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No"
1555,"Dungeon Dice",4,30,8,2,45,327,5.86774,"No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
1556,"Tenjo",4,360,12,2,21,190,5.05211,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
1558,"Rogue Trooper",6,120,12,2,35,309,6.03155,"No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
1559,"Wabbit's Wevenge",4,120,12,2,36,98,5.51684,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1560,"Hero",3,120,12,2,42,56,5.61518,"No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
1561,"Clue Master Detective",10,60,8,3,34,982,6.56989,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
1563,"Rise and Decline of the Third Reich",6,1440,14,2,48,1548,6.79568,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
1566,"Simply Cosmic",4,45,10,2,27,215,6.47116,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1568,"Space Crusade",4,120,10,2,32,2093,6.91392,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
1570,"Sirocco",2,90,12,2,37,173,5.6722,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No"
1571,"Sanctuary",6,120,12,1,40,245,5.52959,"No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
1572,"Situation 4",4,30,8,2,54,108,6.43333,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1574,"Tactics II",2,120,12,2,64,711,5.3202,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1575,"Gettysburg (1977 Edition)",2,120,12,2,45,264,5.67809,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1576,"Gettysburg (125th Anniversary edition)",2,90,12,2,34,472,6.54866,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1577,"Source of the Nile",6,180,12,1,44,508,6.47821,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1578,"RoadKill",10,90,12,2,29,272,5.85827,"Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1579,"Wrasslin'",16,45,10,2,32,349,5.91097,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
1580,"Legends of Robin Hood",5,60,10,2,31,166,5.54367,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
